"emp_no","last_name","first_name","hire_date"
297352,"Wursthorn","Odoardo","1986-12-06"
272734,"DuBourdieux","Martins","1986-12-06"
441290,"Kragelund","Chiradeep","1986-12-06"
494353,"Masaki","Shao","1986-12-06"
254183,"Verhoeff","Berni","1986-12-06"
468735,"Beutelspacher","Tuval","1986-12-06"
235982,"Perz","Domenick","1986-12-06"
455949,"Harllee","Adam","1986-12-06"
109962,"Speer","Tetsushi","1986-12-06"
422421,"Cronau","Vidya","1986-12-06"
464686,"Bage","Conrado","1986-12-06"
290827,"Alpay","Yuuichi","1986-12-06"
24566,"Randi","Gudjon","1986-12-06"
36856,"Erdi","Eric","1986-12-06"
457753,"Varley","Marit","1986-12-06"
411160,"Barinka","Rafols","1986-12-06"
48338,"Menhoudj","Toshimi","1986-12-06"
466521,"Chaudhury","Huican","1986-12-06"
292525,"Pell","Sampalli","1986-12-06"
206612,"Bale","Ferdinand","1986-12-06"
42580,"Valtorta","Zvonko","1986-12-06"
208214,"Seuren","Venkatesan","1986-12-06"
280815,"Plotkin","Haldun","1986-12-06"
484041,"Ohori","Candida","1986-12-06"
247059,"Murtagh","Jahangir","1986-12-06"
74923,"Pepe","Geoffry","1986-12-06"
202435,"Schonegge","Bokyung","1986-12-06"
236380,"Famili","Fayez","1986-12-06"
203688,"Polajnar","Hairong","1986-12-06"
408416,"Radivojevic","Persi","1986-12-06"
29284,"Hofman","Aloys","1986-12-06"
405371,"Montemayor","Wojceich","1986-12-06"
498476,"Birta","Ipke","1986-12-06"
251125,"Fadgyas","Masanao","1986-12-06"
453999,"Bernini","Yinlin","1986-12-06"
209668,"Dalton","Gila","1986-12-06"
455665,"Encarnacion","Goo","1986-12-06"
458944,"Cangellaris","Jahangir","1986-12-06"
13106,"Dahlbom","Soenke","1986-12-06"
286684,"Delgrossi","Mart","1986-12-06"
438982,"Brickell","Bernd","1986-12-06"
203566,"Zultner","Thanasis","1986-12-06"
90426,"Peac","Jaana","1986-12-06"
23875,"Encarnacion","Waiman","1986-12-06"
439222,"Mahmud","Hugo","1986-12-06"
479161,"Anido","Sibyl","1986-12-06"
83605,"Fordan","Persi","1986-12-06"
79069,"Fendler","Bokyung","1986-12-06"
439096,"Ulupinar","Bowen","1986-12-06"
274293,"Khamsi","Lena","1986-12-06"
458955,"DasSarma","Zvonko","1986-12-06"
259103,"Valiente","Shir","1986-12-06"
220102,"Kossowski","Radoslaw","1986-12-06"
254311,"Turnbull","Jaques","1986-12-06"
451713,"Waymire","Shounak","1986-12-06"
457189,"Schnabel","Alain","1986-12-06"
216280,"Baba","Eldridge","1986-12-06"
231854,"Dehkordi","Nadjib","1986-12-06"
217441,"Schreiter","Nitsan","1986-12-06"
267178,"Sinicrope","Licheng","1986-12-06"
456668,"Peha","Masanao","1986-12-06"
419002,"Felcyn","Falguni","1986-12-06"
427024,"Niizuma","Munenori","1986-12-06"
482883,"Cheshire","Sanjai","1986-12-06"
232907,"Christ","Bernd","1986-12-06"
214791,"Ligten","Mana","1986-12-07"
443617,"Molberg","Hercules","1986-12-07"
99916,"Dusink","Mara","1986-12-07"
265385,"Pouyioutas","Zijian","1986-12-07"
219346,"Openshaw","Weiyi","1986-12-07"
472633,"Picaronny","Rosalyn","1986-12-07"
31376,"Ranum","Shridhar","1986-12-07"
249232,"Etalle","Tsz","1986-12-07"
31746,"Schaap","Michaela","1986-12-07"
82145,"Pagter","Zhongwei","1986-12-07"
39890,"Valiente","Sanjai","1986-12-07"
32080,"Anido","Lech","1986-12-07"
42485,"Erman","Sudhanshu","1986-12-07"
19129,"Jiafu","Bowen","1986-12-07"
92783,"Chelton","Tristan","1986-12-07"
95082,"Masand","Limsoon","1986-12-07"
443722,"Nittel","Marc","1986-12-07"
297523,"Peot","Torsten","1986-12-07"
262690,"Ravishankar","Dipankar","1986-12-07"
87030,"Prenel","Shmuel","1986-12-07"
236874,"Lueh","Youjian","1986-12-07"
31802,"Huhdanpaa","Murthy","1986-12-07"
481220,"Mukaidono","Shugo","1986-12-07"
401844,"Slobodova","Parke","1986-12-07"
72963,"Butner","Hugh","1986-12-07"
12049,"Covnot","Guadalupe","1986-12-07"
426978,"Calkin","Mantis","1986-12-07"
109447,"Swan","Cedric","1986-12-07"
493801,"Pews","Stein","1986-12-07"
108244,"Savasere","Torsten","1986-12-07"
33838,"Ranai","Adit","1986-12-07"
282775,"Walstra","Serenella","1986-12-07"
446603,"Serna","Sushant","1986-12-07"
214080,"Millington","Mansur","1986-12-07"
70070,"Ellozy","Kerhong","1986-12-07"
271993,"Pesch","Along","1986-12-07"
86262,"Sooriamurthi","Mana","1986-12-07"
270299,"Akazan","Genta","1986-12-07"
249052,"Awdeh","Houman","1986-12-07"
483249,"Nivat","Shay","1986-12-07"
207615,"Miake","Bedir","1986-12-07"
474962,"Herber","Genevieve","1986-12-07"
293563,"Aamodt","Dietrich","1986-12-07"
289221,"Muhlberg","Ulises","1986-12-07"
254801,"Rosis","Sachar","1986-12-07"
98702,"Keohane","Rafail","1986-12-07"
49987,"Shimshoni","Toney","1986-12-07"
83832,"Pepe","Vasilis","1986-12-07"
236113,"Piveteau","Amabile","1986-12-07"
209828,"Brender","Vatsa","1986-12-07"
17022,"Sevcikova","Tianruo","1986-12-07"
221719,"Benantar","Teiji","1986-12-07"
403610,"Cooke","Heeju","1986-12-07"
84407,"Plessier","Chaoyi","1986-12-07"
213733,"Leuchs","Susanne","1986-12-07"
204909,"Pardalos","Radoslaw","1986-12-07"
470047,"Bridgland","Heeju","1986-12-07"
436354,"Malabarba","Oscar","1986-12-07"
94700,"Lorie","Ekawit","1986-12-07"
223037,"Miara","Denis","1986-12-07"
51669,"Kalefeld","Tesuya","1986-12-07"
70440,"Stroustrup","Mayuri","1986-12-07"
299272,"Rodier","Vishv","1986-12-07"
446048,"Heuser","Arumugam","1986-12-07"
277388,"Vilarrasa","Arnd","1986-12-07"
255548,"Geffroy","Weidon","1986-12-07"
230836,"Figueira","Arunas","1986-12-07"
257100,"Sigstam","Barun","1986-12-07"
24140,"Thombley","Basem","1986-12-07"
478692,"Stranks","Arco","1986-12-07"
56022,"Biros","Deniz","1986-12-07"
208179,"Fraisse","Goncalo","1986-12-07"
239369,"Zuberek","Abdulah","1986-12-07"
265613,"Erbe","Vidar","1986-12-07"
103730,"Roison","Quingbo","1986-12-07"
242396,"Sichman","Bernice","1986-12-07"
241464,"Clemencon","Aksel","1986-12-07"
469599,"Keirsey","Arunas","1986-12-07"
470880,"Levergood","Zsolt","1986-12-07"
210593,"Waymire","Yolla","1986-12-07"
403655,"Iisaka","Mitsuyuki","1986-12-07"
228579,"Cesareni","Teruyuki","1986-12-07"
274403,"Vanwelkenhuysen","Kellie","1986-12-07"
51316,"Solovay","Divier","1986-12-07"
267341,"Ponthieu","Arvin","1986-12-07"
227325,"Schade","Hidefumi","1986-12-07"
26397,"Beausoleil","Teiji","1986-12-07"
232638,"Morris","Morrie","1986-12-07"
483786,"Muhlberg","Hyuckchul","1986-12-07"
205776,"Bain","Kazuyasu","1986-12-07"
41584,"Erde","Xiaobin","1986-12-07"
272564,"Xiaoshan","Spyrose","1986-12-07"
406226,"VanScheik","Saddek","1986-12-07"
101780,"Morrin","Vitaly","1986-12-07"
434234,"Rothenberg","Younwoo","1986-12-07"
295357,"Jumpertz","Marin","1986-12-07"
446689,"Gischer","Chandrasekaran","1986-12-07"
495098,"Murrill","Leon","1986-12-07"
213028,"Hutton","Koichi","1986-12-08"
37549,"Panangaden","Baruch","1986-12-08"
16888,"Renear","Barun","1986-12-08"
413070,"Whittlesey","Dharmaraja","1986-12-08"
485212,"Besancenot","Magdalena","1986-12-08"
80145,"Samarati","Xiong","1986-12-08"
286830,"Reistad","Arvin","1986-12-08"
276052,"Eldridge","Lakshmi","1986-12-08"
286367,"Chinal","Zhonghui","1986-12-08"
285494,"Reeker","Goncalo","1986-12-08"
36564,"Peyn","Guttorm","1986-12-08"
47695,"Camurati","Sakthirel","1986-12-08"
210541,"Collavizza","Lucien","1986-12-08"
276429,"Brandsma","Djelloul","1986-12-08"
19955,"Conry","IEEE","1986-12-08"
463030,"Oppitz","Kazuhito","1986-12-08"
34208,"Tsunoo","Rosine","1986-12-08"
277304,"Stroustrup","Tadanori","1986-12-08"
222522,"Kolvik","Ymte","1986-12-08"
89176,"Klerer","Yuriy","1986-12-08"
242341,"Legleitner","Mansur","1986-12-08"
477971,"Birge","Tommaso","1986-12-08"
235415,"Falster","Shahaf","1986-12-08"
86164,"Rothe","Adit","1986-12-08"
472121,"Serra","Jenwei","1986-12-08"
13005,"Kobara","Gilbert","1986-12-08"
490277,"Schusler","Odysseas","1986-12-08"
255159,"Hiyoshi","Elzbieta","1986-12-08"
44839,"Greibach","Xudong","1986-12-08"
29855,"Kulisch","Neelam","1986-12-08"
426752,"Broder","Huei","1986-12-08"
226884,"Fortenbacher","Adam","1986-12-08"
449197,"Chinen","Nectarios","1986-12-08"
455875,"Sanella","Uno","1986-12-08"
274852,"Highland","Matk","1986-12-08"
497270,"Birke","Wonhee","1986-12-08"
50040,"Fioravanti","Vatsa","1986-12-08"
274693,"Danecki","Aloys","1986-12-08"
12255,"Hoogerwoord","Pasqua","1986-12-08"
50083,"Waymire","Patricio","1986-12-08"
480141,"Pena","Herb","1986-12-08"
23608,"Schusler","Shahab","1986-12-08"
67793,"Schmiedel","Gunilla","1986-12-08"
235951,"Unno","Gen","1986-12-08"
272897,"Erde","Gila","1986-12-08"
212061,"Kossowski","Annemarie","1986-12-08"
493554,"Randt","Ortrun","1986-12-08"
23140,"Barreiro","Bouchung","1986-12-08"
88100,"Pleszkun","Mrinalini","1986-12-08"
59280,"Gniady","Wilmer","1986-12-08"
294190,"Muchinsky","Marlo","1986-12-08"
475763,"Vieth","DeForest","1986-12-08"
463768,"Pillow","Mihalis","1986-12-08"
440996,"Rouquie","Xuejia","1986-12-08"
407304,"Valette","Jeong","1986-12-08"
424501,"Casperson","Elgin","1986-12-08"
252248,"Emmart","Qunsheng","1986-12-08"
430395,"Cusworth","Lobel","1986-12-08"
437584,"Pouyioutas","Hinrich","1986-12-08"
401525,"Menhardt","Honglan","1986-12-08"
403156,"Azevdeo","Dines","1986-12-08"
446314,"Speek","Yuguang","1986-12-08"
401466,"Magliocco","Yifei","1986-12-08"
493467,"Bade","Susuma","1986-12-08"
255706,"Milicia","Bader","1986-12-08"
244804,"Serre","Beshir","1986-12-08"
441853,"Zhiwei","Susanna","1986-12-08"
417103,"Remmers","Lobel","1986-12-08"
45492,"Bennis","Pasqua","1986-12-08"
492333,"Luff","Kannan","1986-12-08"
200400,"Negoita","Goo","1986-12-08"
28713,"Jenevein","Radoslaw","1986-12-08"
91852,"Junot","Constantine","1986-12-08"
56449,"Maraist","Wayne","1986-12-08"
484265,"Buescher","Sachem","1986-12-08"
98422,"Karner","DAIDA","1986-12-08"
54813,"Gornas","Katsuyuki","1986-12-08"
55359,"Keohane","Domenico","1986-12-08"
43890,"Flasterstein","Apostol","1986-12-08"
48683,"Garnham","Peer","1986-12-08"
86269,"Swift","Kristinn","1986-12-08"
215292,"Montresor","Mostafa","1986-12-08"
294975,"Rosis","Lucian","1986-12-08"
51228,"Avouris","Jinxi","1986-12-08"
420899,"Kitsuregawa","Ortrud","1986-12-08"
415882,"Zizka","Yoshimitsu","1986-12-08"
248789,"Stassinopoulos","LiMin","1986-12-08"
239096,"Highland","Kwan","1986-12-08"
289173,"Valtorta","Doowon","1986-12-08"
451485,"Schaar","Lunjin","1986-12-09"
262970,"Eppinger","Ebru","1986-12-09"
73440,"Lueh","Arfst","1986-12-09"
414975,"Hoppenstand","Tomofumi","1986-12-09"
242554,"Masamoto","Sadegh","1986-12-09"
47952,"Motley","Fumitaka","1986-12-09"
55928,"Nyanchama","Fatemeh","1986-12-09"
226391,"Jeong","Phillip","1986-12-09"
468671,"Calkin","Hailing","1986-12-09"
241580,"Motley","Ortrun","1986-12-09"
291024,"Garnick","Sachem","1986-12-09"
410613,"Wallrath","Muzhong","1986-12-09"
415288,"Raczkowsky","Howell","1986-12-09"
231718,"Gimbel","Richara","1986-12-09"
15687,"Ambroszkiewicz","Dekang","1986-12-09"
243730,"Bellmore","Youjian","1986-12-09"
418552,"Spelt","Renny","1986-12-09"
27516,"Angelov","Yurij","1986-12-09"
293617,"Smeets","Shiv","1986-12-09"
222069,"Onuegbe","Zhiwei","1986-12-09"
69997,"McFarlan","Guther","1986-12-09"
410135,"Schurmann","Xudong","1986-12-09"
489257,"Rissanen","Premal","1986-12-09"
212336,"Litzkow","Jacqueline","1986-12-09"
75626,"Fortenbacher","George","1986-12-09"
208239,"Czap","Amalendu","1986-12-09"
264979,"Crouzet","Elgin","1986-12-09"
261570,"Kushner","Chandrasekaran","1986-12-09"
243002,"Zeleznik","Chrisa","1986-12-09"
284081,"Kampfer","Deniz","1986-12-09"
281381,"Kushner","Shahar","1986-12-09"
447352,"Cronan","Uma","1986-12-09"
439078,"Gien","Shahab","1986-12-09"
91519,"Panienski","Danco","1986-12-09"
67946,"Kuzuoka","Haldun","1986-12-09"
495315,"Verhaegen","Adas","1986-12-09"
203085,"Decleir","George","1986-12-09"
475033,"Brobst","Dipayan","1986-12-09"
56804,"Heinisuo","Arra","1986-12-09"
281559,"Suermann","Tze","1986-12-09"
88258,"Birsak","Mototsugu","1986-12-09"
243993,"Lorho","Jayesh","1986-12-09"
451580,"Delgrande","Valter","1986-12-09"
202602,"Solares","Sudhanshu","1986-12-09"
276505,"Bennis","Rosalyn","1986-12-09"
462102,"Zaccaria","Bartek","1986-12-09"
295065,"Luon","Otilia","1986-12-09"
44177,"Marchesini","Steen","1986-12-09"
400357,"Montresor","Vivian","1986-12-09"
265400,"Krybus","Claude","1986-12-09"
443164,"Butner","Kien","1986-12-09"
64245,"Dayana","Georg","1986-12-09"
250006,"Spataro","Deborah","1986-12-09"
242452,"Redmiles","Lena","1986-12-09"
415304,"Nittel","Sachin","1986-12-09"
290289,"Paludetto","Mani","1986-12-09"
297261,"Taubman","Yongmin","1986-12-09"
51308,"Glowinski","Abdulah","1986-12-09"
45416,"Percebois","Avishai","1986-12-09"
74375,"Magliocco","Gaetan","1986-12-09"
266604,"Bressoud","Martine","1986-12-09"
22326,"Skafidas","Mani","1986-12-09"
230958,"Bade","Krisda","1986-12-09"
493791,"Stentiford","Jeane","1986-12-09"
213600,"Tagansky","Mabhin","1986-12-09"
78916,"Gire","Lihong","1986-12-09"
47438,"Mandell","Dayanand","1986-12-09"
213366,"Rikino","Hidefumi","1986-12-09"
74695,"Yamaashi","Bluma","1986-12-09"
51010,"Nannarelli","Debaprosad","1986-12-09"
476348,"Pettis","Dung","1986-12-09"
77675,"Domenig","Mohua","1986-12-09"
430282,"Skrikant","Gou","1986-12-09"
444353,"Zeilberger","Mansur","1986-12-09"
86100,"Wuwongse","Kiam","1986-12-09"
95467,"Uhrik","Szabolcs","1986-12-09"
269959,"Borovoy","Toong","1986-12-09"
85912,"Glowinski","Tsz","1986-12-09"
473330,"Perfilyeva","Naraig","1986-12-09"
295249,"Stentiford","Aemilian","1986-12-09"
217666,"Rossi","Geraldo","1986-12-09"
29847,"Cooke","Yolla","1986-12-09"
30686,"Eterovic","Xianlong","1986-12-09"
92693,"Bharadwaj","Arch","1986-12-09"
63930,"Tischendorf","Alagu","1986-12-09"
82818,"Kenevan","Wanqing","1986-12-09"
100209,"Pehl","Sastry","1986-12-09"
452682,"Wixon","Shounak","1986-12-09"
471739,"Thorelli","Mahmut","1986-12-09"
83664,"Thummel","Sergi","1986-12-09"
14888,"Barriga","Temple","1986-12-09"
492545,"Rouquie","Miquel","1986-12-09"
400319,"Zambonelli","Byong","1986-12-09"
253535,"Koblick","Ravishankar","1986-12-09"
211272,"Polajnar","Adamantios","1986-12-09"
460323,"Erbe","Tse","1986-12-09"
422532,"Preusig","Manohar","1986-12-09"
284239,"Kornatzky","Shim","1986-12-09"
15886,"Zuberek","Kish","1986-12-09"
475291,"Underwood","Uri","1986-12-10"
262576,"Bernardeschi","Hideyuki","1986-12-10"
29146,"Basagni","Odoardo","1986-12-10"
105300,"Reinhard","Giap","1986-12-10"
405750,"Haldar","Toshimori","1986-12-10"
400730,"Kaminger","Jaana","1986-12-10"
448639,"Zobel","Pintsang","1986-12-10"
297713,"Makinen","Srinidhi","1986-12-10"
233439,"Serot","Hironoby","1986-12-10"
468238,"Gist","Shim","1986-12-10"
15230,"Suessmith","Keiichiro","1986-12-10"
244746,"Chaudhuri","Arvin","1986-12-10"
458257,"Sabnani","Kayoko","1986-12-10"
37770,"Frijda","Margareta","1986-12-10"
50559,"McClure","Krister","1986-12-10"
66496,"Terekhov","Shan","1986-12-10"
479885,"Schade","Sariel","1986-12-10"
38412,"Lanzelotte","Subir","1986-12-10"
468397,"Buescher","Zijian","1986-12-10"
401714,"Axelband","Tamiya","1986-12-10"
87729,"Roccetti","Yongmin","1986-12-10"
273480,"Garrabrants","Jianwen","1986-12-10"
12444,"Reinhard","Monique","1986-12-10"
100748,"Marakhovsky","Uriel","1986-12-10"
52859,"Dusink","Kwangsub","1986-12-10"
462873,"Bamford","Marit","1986-12-10"
400081,"Kushnir","Hinrich","1986-12-10"
207335,"Oaver","Udo","1986-12-10"
51466,"Biran","Uwe","1986-12-10"
254786,"Heusch","Hauke","1986-12-10"
40034,"Pews","Kayoko","1986-12-10"
44314,"Rehfuss","Adas","1986-12-10"
202246,"Danecki","Froduald","1986-12-10"
431289,"Zongker","Teunis","1986-12-10"
210893,"Eickenmeyer","Marco","1986-12-10"
52331,"Vesel","Haldon","1986-12-10"
210752,"Stenning","Saniya","1986-12-10"
287259,"DasSarma","Mircea","1986-12-10"
38411,"Tomescu","Hsiangchu","1986-12-10"
455287,"Sinicrope","Chinho","1986-12-10"
77393,"Hofman","Theron","1986-12-10"
44510,"Fioravanti","Hongzue","1986-12-10"
100587,"Hettesheimer","Alain","1986-12-10"
417868,"DasSarma","Boaz","1986-12-10"
58043,"Birge","Hirochika","1986-12-10"
228284,"Ressouche","Along","1986-12-10"
423344,"Brobst","Tse","1986-12-10"
470841,"Deville","Marlo","1986-12-10"
456636,"Pettey","Rajmohan","1986-12-10"
17567,"Silva","Eirik","1986-12-10"
67537,"Uludag","Somnath","1986-12-10"
69821,"Birdsall","Francoise","1986-12-10"
464665,"Beausoleil","Seongbin","1986-12-10"
459271,"Gonthier","Mack","1986-12-10"
32867,"Lanphier","Huei","1986-12-10"
109960,"Alblas","Miomir","1986-12-10"
218616,"Montemayor","Haldon","1986-12-10"
10317,"Birge","Arie","1986-12-10"
450133,"Preusig","Masanao","1986-12-10"
259652,"Lovengreen","Ziyad","1986-12-10"
61082,"Salinas","Kristof","1986-12-10"
238384,"Neimat","Tru","1986-12-10"
42746,"Billawala","Manu","1986-12-10"
489916,"Munoz","Steve","1986-12-10"
287211,"Zaccaria","Froduald","1986-12-10"
51281,"Standera","Mingsen","1986-12-10"
67567,"Delgrossi","Yuqun","1986-12-10"
497805,"Biros","Mariusz","1986-12-10"
232812,"Rijckaert","Vitaly","1986-12-10"
411851,"Deville","Parke","1986-12-10"
202731,"Ciolek","Chiradeep","1986-12-10"
53225,"Sidou","Deniz","1986-12-10"
67571,"Iisaka","Gro","1986-12-10"
413923,"Koshino","Jaihie","1986-12-10"
252466,"Guting","Ibibia","1986-12-10"
442326,"McFarlan","Seshu","1986-12-10"
65884,"Melski","Shahar","1986-12-10"
210889,"Schmittgen","Kiyokazu","1986-12-10"
235826,"Kolinko","Frazer","1986-12-10"
411834,"Beetstra","Fusako","1986-12-10"
421300,"Chimia","Arumugam","1986-12-10"
451028,"Bahr","Zengping","1986-12-10"
273867,"Leaver","Arch","1986-12-10"
63947,"Reistad","Huei","1986-12-10"
250763,"Siochi","Clyde","1986-12-10"
240964,"Kusakabe","Marjo","1986-12-10"
250329,"Jiafu","Uta","1986-12-11"
480217,"Setia","Jixiang","1986-12-11"
434900,"Erez","Tzu","1986-12-11"
420053,"Chimia","Kaijung","1986-12-11"
436696,"Zielinski","Bartek","1986-12-11"
91853,"Pokrovskii","Shay","1986-12-11"
235560,"Glinert","Sanjoy","1986-12-11"
468701,"Vickson","Tayeb","1986-12-11"
58835,"Vigier","Van","1986-12-11"
106164,"Apsitis","Hatem","1986-12-11"
424342,"Boudaillier","Joydip","1986-12-11"
434480,"Pavlopoulou","Bader","1986-12-11"
472612,"Lanteri","Anyuan","1986-12-11"
283397,"Kalefeld","Mostafa","1986-12-11"
481336,"Crooks","Luisa","1986-12-11"
205804,"Haumacher","Marlo","1986-12-11"
54976,"Berstel","Xiaocheng","1986-12-11"
483808,"Peir","Ipke","1986-12-11"
37478,"Mahmud","Kenton","1986-12-11"
298135,"Plump","Jaihie","1986-12-11"
51312,"Mawatari","Francesca","1986-12-11"
416010,"Ranka","Irena","1986-12-11"
64210,"Fargier","Kenton","1986-12-11"
268993,"Gecsei","Jeanna","1986-12-11"
85204,"Silva","Moni","1986-12-11"
483262,"Billawala","Vivian","1986-12-11"
434950,"Sadowski","Berto","1986-12-11"
291465,"Haldar","Anyuan","1986-12-11"
433939,"Wrigley","Valdiodio","1986-12-11"
212698,"Emmart","Rafail","1986-12-11"
62360,"Sinitsyn","Ranga","1986-12-11"
96555,"Molenkamp","Kristinn","1986-12-11"
106036,"Puppe","Radoslaw","1986-12-11"
454362,"Vitiello","Chinya","1986-12-11"
216891,"Schaap","Mihalis","1986-12-11"
412732,"Marquardt","Goetz","1986-12-11"
268703,"Siepmann","Moty","1986-12-11"
27450,"Kieras","Snehasis","1986-12-11"
426383,"Otillio","Jeong","1986-12-11"
419407,"Hanratty","Masako","1986-12-11"
250343,"Roison","Zissis","1986-12-11"
203179,"Mandell","Hongzue","1986-12-11"
494859,"Uchoa","Kwangho","1986-12-11"
79606,"Peir","Arnd","1986-12-11"
272032,"Zschoche","Ronghao","1986-12-11"
48706,"Kroft","Marko","1986-12-11"
250354,"Shimshoni","Nahum","1986-12-11"
60053,"Sluis","Youngkon","1986-12-11"
79697,"Markovitch","Erzsebet","1986-12-11"
444453,"Rouquie","Danai","1986-12-11"
416089,"Lamparter","Mack","1986-12-11"
496488,"Boyle","Kristin","1986-12-11"
468368,"Rahier","Mack","1986-12-11"
277845,"Fordan","Weiye","1986-12-11"
59252,"Hammerschmidt","Conal","1986-12-11"
414433,"Yetim","Yuchang","1986-12-11"
446666,"Barriga","Macha","1986-12-11"
453926,"Ginneken","Kwee","1986-12-11"
283002,"Peris","George","1986-12-11"
41595,"Mayerwieser","Sham","1986-12-11"
402169,"Kusalik","Martine","1986-12-11"
217271,"Muntz","Divine","1986-12-11"
418702,"Validov","Shih","1986-12-11"
298281,"Muntz","Pasqua","1986-12-11"
432692,"Huttel","Jackson","1986-12-11"
400346,"Demri","Jingling","1986-12-11"
220108,"Antonakopoulos","Breannda","1986-12-11"
37416,"Raczkowsky","Tamiya","1986-12-11"
479582,"Grospietsch","Rafols","1986-12-11"
40170,"Mayerwieser","Subir","1986-12-11"
36591,"Goodrum","Heeju","1986-12-11"
83818,"Mahmud","Kazuhito","1986-12-11"
15528,"Demos","Morrie","1986-12-11"
294684,"Brobst","Serap","1986-12-11"
26875,"Thombley","Toshiko","1986-12-11"
432286,"Mitsuhashi","Sanjay","1986-12-11"
245386,"Pollock","Goo","1986-12-11"
106009,"Ruther","Niteen","1986-12-11"
283079,"Kitai","Lubomir","1986-12-11"
411688,"Peak","Mansur","1986-12-11"
451607,"Lanteri","Falguni","1986-12-11"
491190,"Hanratty","Kerryn","1986-12-11"
496747,"Nishimukai","Garnik","1986-12-11"
221427,"Picht","Bouchung","1986-12-11"
286647,"Pulkowski","Reinhold","1986-12-11"
485409,"Miake","Evgueni","1986-12-11"
93935,"Feinberg","Odinaldo","1986-12-11"
246415,"Fasbender","Souichi","1986-12-11"
75636,"Majewski","Collette","1986-12-11"
490177,"Wielonsky","Lidong","1986-12-11"
246817,"Czaja","Taegyun","1986-12-11"
23869,"Stiles","Raimond","1986-12-11"
258551,"Kroll","Arnould","1986-12-11"
407444,"Coorg","Xudong","1986-12-11"
495708,"Birch","Bodo","1986-12-11"
418212,"Xiaoshan","Arunas","1986-12-11"
252086,"Brobst","Fusako","1986-12-11"
233880,"Thebaut","Shigehiro","1986-12-11"
296857,"Reghbati","Toshimo","1986-12-11"
82254,"Lorcy","Lein","1986-12-11"
288015,"Neiman","Qiwen","1986-12-11"
425914,"Melter","Ishfaq","1986-12-12"
30127,"Ernst","Jinxi","1986-12-12"
209172,"Lorys","Rajmohan","1986-12-12"
42177,"Plump","Hyuncheol","1986-12-12"
433123,"Weedon","Xumin","1986-12-12"
52754,"Mandell","Howell","1986-12-12"
495949,"Glinert","Shaleah","1986-12-12"
455850,"Farrow","Armond","1986-12-12"
457717,"Iwayama","Jeong","1986-12-12"
483172,"Sherertz","Sachin","1986-12-12"
41829,"Brookman","Vesna","1986-12-12"
235034,"Rattan","Toong","1986-12-12"
206900,"Segond","Kauko","1986-12-12"
252523,"Schwabacher","Masami","1986-12-12"
57875,"Zeleznik","Bokyung","1986-12-12"
404234,"Nastansky","Khoa","1986-12-12"
443196,"Valtorta","Persi","1986-12-12"
456473,"Ciolek","Baoqiu","1986-12-12"
103125,"Aamodt","Huican","1986-12-12"
271064,"Candan","Francesca","1986-12-12"
410310,"Argence","Ung","1986-12-12"
434598,"Cooman","Christophe","1986-12-12"
213310,"Apsitis","Quingbo","1986-12-12"
406688,"Debuse","Sachar","1986-12-12"
74301,"Sethi","Leaf","1986-12-12"
253045,"Gomatam","Luigi","1986-12-12"
211424,"Conte","Sungwon","1986-12-12"
476227,"Atchley","Jianhua","1986-12-12"
479765,"Fetvedt","DAIDA","1986-12-12"
68041,"Kroha","Kristina","1986-12-12"
464320,"Kambil","Erzsebet","1986-12-12"
471704,"Conia","Huican","1986-12-12"
292378,"Harllee","Mang","1986-12-12"
262941,"Panienski","Elliott","1986-12-12"
79057,"Pelc","Chikako","1986-12-12"
46526,"Maccarone","Evgueni","1986-12-12"
265875,"Marsiglia","Fan","1986-12-12"
473352,"Delgrange","Valery","1986-12-12"
99964,"Levasseur","Maia","1986-12-12"
217283,"Falco","Khosrow","1986-12-12"
66234,"Isard","Kish","1986-12-12"
294729,"Chiola","Youjian","1986-12-12"
294057,"Kropp","Saeed","1986-12-12"
68252,"Furedi","Mamdouh","1986-12-12"
76428,"Chelton","Neven","1986-12-12"
47340,"Pokrovskii","Jaber","1986-12-12"
48651,"McClurg","Vitaly","1986-12-12"
454255,"Greibach","Mokhtar","1986-12-12"
74596,"Oppitz","Rance","1986-12-12"
211206,"Demizu","Tonia","1986-12-12"
269587,"Hedayat","Visit","1986-12-12"
278383,"Kavvadias","Syozo","1986-12-12"
219349,"Kilgour","Subhankar","1986-12-12"
274145,"Rusterholz","Satoru","1986-12-12"
105359,"Badr","Jayesh","1986-12-12"
98473,"Parfitt","Florian","1986-12-12"
98791,"Chimia","Karlis","1986-12-12"
406692,"Nergos","Tadahiro","1986-12-12"
230006,"Whittlesey","Yifei","1986-12-12"
57496,"Pileggi","Lene","1986-12-12"
43570,"Arlazarov","Otmar","1986-12-12"
477276,"Kuszyk","Susumu","1986-12-12"
250395,"Morrey","Richara","1986-12-12"
461783,"Bednarek","Phuoc","1986-12-12"
434932,"Klassen","Yonghong","1986-12-12"
423889,"Nooteboom","Becky","1986-12-12"
217753,"Birge","Maria","1986-12-12"
209071,"Siepmann","Bojan","1986-12-12"
79317,"Sherertz","Paraskevi","1986-12-12"
436710,"Chiola","Chikako","1986-12-12"
90082,"Noriega","Weiye","1986-12-12"
217395,"Thambidurai","Chirstian","1986-12-12"
212428,"Schieder","Sanjeeva","1986-12-12"
100817,"Cromarty","Elrique","1986-12-12"
